ISO,YEAR,CMR,MMR,IMR,MNR,SBR
NPL,2018,3.1266,1100,96,884.2,10212
NPL,2019,3.0151,1100,96,849,9997
NPL,2020,3.0151,1100,96,821.5,9997
NLD,2000,0.6295,26,99,13.1,1025
NLD,2001,0.6073,25,99,13.1,1023
NLD,2002,0.5853,25,99,13.4,979
NLD,2003,0.5636,24,99,13.8,909
NLD,2004,0.5422,22,99,14.1,853
NLD,2005,0.5211,20,98,14.3,799
NLD,2006,0.5008,18,98,14.4,735
NLD,2007,0.4816,16,99,14.3,677
NLD,2008,0.4637,15,99,14.1,630
NLD,2009,0.4465,14,99,13.9,580
NLD,2010,0.4306,13,99,13.7,542
NLD,2011,0.4156,13,99,13.4,513
NLD,2012,0.4013,12,99,13.3,472
NLD,2013,0.3875,11,99,13.4,434
NLD,2014,0.3743,11,98,13.5,419
NLD,2015,0.3617,10,98,13.6,411
NLD,2016,0.3493,10,98,13.7,406
NLD,2017,0.3374,9,98,13.7,402
NLD,2018,0.3255,9,97,13.6,402
NLD,2019,0.3139,9,98,13.6,400
NLD,2020,0.3139,9,98,13.6,400
NZL,2000,0.8149,7,96,,203
NZL,2001,0.7846,6,96,,205
NZL,2002,0.7549,7,90,,207
NZL,2003,0.7255,7,91,,211
NZL,2004,0.6973,7,91,,214
NZL,2005,0.6706,7,92,,212
NZL,2006,0.6449,7,92,,210
NZL,2007,0.6204,7,91,,211
NZL,2008,0.5966,7,91,,213
NZL,2009,0.5734,7,94,,215
NZL,2010,0.5512,7,95,,211
NZL,2011,0.5299,6,95,,203
NZL,2012,0.5099,6,94,,195
NZL,2013,0.4912,5,93,,188
NZL,2014,0.4737,6,93,,183
NZL,2015,0.458,6,93,,177
NZL,2016,0.4427,6,92,,172
NZL,2017,0.4279,5,95,,168
NZL,2018,0.413,5,95,,164
NZL,2019,0.3993,5,94,,160
NZL,2020,0.3993,5,94,,160
NIC,2000,3.074,220,97,169.7,2142
NIC,2001,2.9224,210,92,161.5,2073
NIC,2002,2.7716,200,88,155.3,2024
NIC,2003,2.6321,200,86,150.5,1982
NIC,2004,2.4983,190,80,146.3,1946
NIC,2005,2.374,180,92,142.2,1915
NIC,2006,2.2596,170,94,138.1,1886
NIC,2007,2.1586,160,94,134,1855
NIC,2008,2.0628,160,99,129.9,1818
NIC,2009,1.973,160,99,126.2,1788
NIC,2010,1.8937,150,99,122.8,1753
NIC,2011,1.8247,150,99,119.7,1724
NIC,2012,1.7563,150,99,116.7,1693
NIC,2013,1.6857,140,99,113.7,1658
NIC,2014,1.6217,140,99,110.7,1627
NIC,2015,1.5578,140,99,107.6,1588
NIC,2016,1.5005,140,99,103.4,1553
NIC,2017,1.444,130,99,100.4,1520
NIC,2018,1.3925,130,99,97.7,1483
NIC,2019,1.3434,130,99,95.2,1448
NIC,2020,1.3434,130,99,92.9,1448
NER,2000,33.9767,4900,46,1219.9,17090
NER,2001,32.4184,5000,48,1277.4,17339
NER,2002,30.9029,5100,51,1324.5,17574
NER,2003,29.444,5200,53,1365.4,17729
NER,2004,28.0791,5300,56,1405.2,17864
NER,2005,26.7786,5300,58,1448.9,17980
NER,2006,25.6371,5400,63,1499.8,18092
NER,2007,24.5773,5500,68,1546.3,18174
NER,2008,23.594,5500,76,1589.7,18183
NER,2009,22.7043,5500,81,1633.4,18273
NER,2010,21.8501,5500,83,1685.2,18416
NER,2011,21.0166,5400,86,1735.4,18639
NER,2012,20.2262,5400,87,1781.1,18925
NER,2013,19.5217,5400,89,1822.8,19243
NER,2014,18.8461,5300,95,1873,19505
NER,2015,18.1547,5300,93,1928.5,19860
NER,2016,17.5265,5200,92,1990.6,20198
NER,2017,16.9197,5100,95,2050.4,20533
NER,2018,16.3013,5100,91,2110.4,20923
NER,2019,15.7382,5100,92,2172.1,21283
NER,2020,15.7382,5100,92,2237.7,21283
NGA,2000,20.8744,64000,42,8919.5,149396
NGA,2001,20.3309,65000,42,9150.5,150199
NGA,2002,19.8088,66000,43,9351.9,151755
NGA,2003,19.31,66000,45,9536.5,152839
NGA,2004,18.8282,65000,46,9712.8,153980
NGA,2005,18.3577,64000,48,9893.1,154544
NGA,2006,17.8998,63000,49,10116.5,155634
NGA,2007,17.4698,62000,52,10286.3,156405
NGA,2008,17.0408,63000,63,10439.9,157292
NGA,2009,16.6279,64000,73,10584.4,158276
NGA,2010,16.2388,64000,60,10735,159399
NGA,2011,15.8536,65000,56,10898.8,160170
NGA,2012,15.4864,66000,51,11058.2,162164
NGA,2013,15.1691,66000,50,11218.3,163196
NGA,2014,14.8666,66000,48,11371.3,165119
NGA,2015,14.5807,66000,49,11524.9,166992
NGA,2016,14.3257,67000,62,11695,168443
NGA,2017,14.0407,67000,65,11822.2,170259
NGA,2018,13.7484,67000,65,11897.5,170558
NGA,2019,13.4412,67000,65,11926.4,171428
NGA,2020,13.4412,67000,65,11995.9,171428
NIU,2000,2.7342,,99,,0
NIU,2001,2.8816,,99,,0
NIU,2002,3.0385,,99,,0
NIU,2003,3.1872,,99,,0
NIU,2004,3.3262,,99,,0
NIU,2005,3.4192,,95,,0
NIU,2006,3.4767,,99,,0
NIU,2007,3.4795,,99,,0
NIU,2008,3.4636,,99,,0
NIU,2009,3.4298,,99,,0
NIU,2010,3.3726,,99,,0
NIU,2011,3.3162,,99,,0
NIU,2012,3.2442,,99,,0
NIU,2013,3.1712,,99,,0
NIU,2014,3.0944,,99,,0
NIU,2015,3.0163,,99,,0
NIU,2016,2.9371,,99,,0
NIU,2017,2.8565,,99,,0
NIU,2018,2.7659,,99,,0
NIU,2019,2.6822,,99,,0
NIU,2020,2.6822,,99,,0
NOR,2000,0.63,3,99,,213
NOR,2001,0.6065,3,99,,206
NOR,2002,0.5836,3,99,,196
NOR,2003,0.5611,3,99,,188
NOR,2004,0.539,3,99,,183
NOR,2005,0.5176,3,99,,181
NOR,2006,0.4969,3,99,,183
NOR,2007,0.4767,3,99,,185
NOR,2008,0.4569,2,99,,183
NOR,2009,0.4377,2,99,,179
NOR,2010,0.4192,2,99,,175
NOR,2011,0.4019,2,99,,170
NOR,2012,0.385,2,99,,165
NOR,2013,0.3688,2,99,,162
NOR,2014,0.3535,2,99,,160
NOR,2015,0.3392,2,99,,155
NOR,2016,0.3259,2,99,,151
NOR,2017,0.3134,1,99,,148
NOR,2018,0.3017,1,99,,147
NOR,2019,0.2904,1,99,,146
NOR,2020,0.2904,1,99,,146
OMN,2000,1.6954,11,99,42.8,450
OMN,2001,1.6135,11,99,39.3,427
OMN,2002,1.5428,11,99,36.4,410
OMN,2003,1.4842,11,99,34,398
OMN,2004,1.4363,11,99,32.3,392
OMN,2005,1.3986,10,99,31.4,390
OMN,2006,1.3686,10,98,30.5,394
OMN,2007,1.3458,11,99,30.1,401
OMN,2008,1.3283,11,99,30.3,411
OMN,2009,1.3141,12,99,31.4,421
OMN,2010,1.3014,12,99,33.2,429
OMN,2011,1.2895,13,99,35.1,438
OMN,2012,1.2778,14,99,37.1,447
OMN,2013,1.2673,15,99,39.5,454
OMN,2014,1.2602,15,99,42.1,463
OMN,2015,1.259,16,99,44.8,476
OMN,2016,1.2629,17,99,47.7,489
OMN,2017,1.2693,17,99,50.5,499
OMN,2018,1.2751,17,99,52.9,507
OMN,2019,1.2766,17,99,54.4,509
OMN,2020,1.2766,17,99,55.2,509
PAK,2000,6.459,14000,69,9224.9,204880
PAK,2001,6.1819,14000,71,9384.9,202956
PAK,2002,5.8669,13000,72,9539.6,202070
PAK,2003,5.6275,13000,74,9686.8,201714
PAK,2004,5.5141,12000,75,9828.1,202746
PAK,2005,5.4879,12000,73,9969.9,204631
PAK,2006,5.537,11000,72,10114.4,204854
PAK,2007,5.5895,11000,70,10256.8,205464
PAK,2008,5.6274,11000,69,10397,206083
PAK,2009,5.6367,11000,67,10513.7,206320
PAK,2010,5.6213,10000,67,10606.3,204648
PAK,2011,5.5599,9900,77,10695.8,202505
PAK,2012,5.4777,9600,78,10739.2,200818
PAK,2013,5.3639,9400,78,10741.5,200410
PAK,2014,5.2401,9200,80,10728.1,199859
PAK,2015,5.1032,9000,82,10696.2,197845
PAK,2016,4.9697,8400,82,10659.5,197426
PAK,2017,4.8334,8300,83,10589.4,196154
PAK,2018,4.713,8300,85,10511.2,193816
PAK,2019,4.5811,8300,86,10385.1,190483
PAK,2020,4.5811,8300,86,10251,190483
PLW,2000,3.26,,98,,3
PLW,2001,3.1988,,98,,3
PLW,2002,3.1396,,99,,3
PLW,2003,3.0805,,99,,3
PLW,2004,3.031,,99,,3
PLW,2005,2.9769,,98,,3
PLW,2006,2.9198,,98,,3
PLW,2007,2.865,,99,,3
PLW,2008,2.7988,,99,,2
PLW,2009,2.7299,,99,,2
PLW,2010,2.6616,,99,,2
PLW,2011,2.5842,,99,,2
PLW,2012,2.5192,,99,,2
PLW,2013,2.4518,,99,,2
PLW,2014,2.3846,,99,,2
PLW,2015,2.3171,,99,,2
PLW,2016,2.2558,,99,,2
PLW,2017,2.1894,,99,,2
PLW,2018,2.1231,,99,,2
PLW,2019,2.0607,,99,,2
PLW,2020,2.0607,,99,,2
PAN,2000,2.0782,64,99,63.2,827
PAN,2001,2.0234,62,99,64.9,818
PAN,2002,1.9721,66,99,66.8,809
PAN,2003,1.926,68,99,68.8,803
PAN,2004,1.8853,64,98,71,795
PAN,2005,1.8513,65,95,73.1,785
PAN,2006,1.8241,65,96,74.6,775
PAN,2007,1.8025,64,97,75.8,764
PAN,2008,1.7855,64,93,76.5,755
PAN,2009,1.7698,63,95,77,749
PAN,2010,1.7521,61,96,76.9,739
PAN,2011,1.7284,59,98,76.4,726
PAN,2012,1.6981,58,99,75.3,711
PAN,2013,1.6593,52,93,73.6,698
PAN,2014,1.6116,47,96,71.6,684
PAN,2015,1.5594,46,96,69.8,669
PAN,2016,1.505,43,96,67.3,656
PAN,2017,1.4499,41,96,65.1,643
PAN,2018,1.396,41,96,62.4,630
PAN,2019,1.3439,41,96,59.9,617
PAN,2020,1.3439,41,96,57.3,617
PNG,2000,7.3545,490,84,371.6,3902
PNG,2001,7.2339,490,77,381.9,3901
PNG,2002,7.1171,480,81,390.5,3897
PNG,2003,6.9971,460,88,398.2,3885
PNG,2004,6.8755,440,81,406.6,3889
PNG,2005,6.7519,420,80,416.6,3898
PNG,2006,6.6218,400,83,425.1,3897
PNG,2007,6.492,380,72,436.1,3893
PNG,2008,6.3588,370,64,449.4,3904
PNG,2009,6.2262,370,71,461.5,3909
PNG,2010,6.0894,370,70,471.4,3911
PNG,2011,5.96,370,70,481.1,3880
PNG,2012,5.8239,360,71,487.6,3870
PNG,2013,5.692,360,71,491.5,3870
PNG,2014,5.5581,350,68,495.3,3865
PNG,2015,5.4286,340,62,500.1,3844
PNG,2016,5.2859,340,64,505.8,3856
PNG,2017,5.1492,340,46,513.1,3860
PNG,2018,5.0171,340,44,521.4,3845
PNG,2019,4.8694,340,44,529.2,3850
PNG,2020,4.8694,340,44,536.4,3850
PRY,2000,2.6147,240,95,130.1,2487
PRY,2001,2.4625,230,96,128.8,2430
PRY,2002,2.317,220,95,126.3,2372
PRY,2003,2.1772,210,95,122.5,2324
PRY,2004,2.0403,200,94,117.6,2274
PRY,2005,1.9059,190,97,111.9,2218
PRY,2006,1.7798,180,99,104.7,2157
PRY,2007,1.6577,170,99,98,2083
PRY,2008,1.5421,170,96,91.7,2017
PRY,2009,1.4313,160,94,85.4,1960
PRY,2010,1.3321,150,95,78.7,1905
PRY,2011,1.2457,140,95,72.7,1857
PRY,2012,1.1701,140,94,66.5,1806
PRY,2013,1.1039,130,97,60.2,1751
PRY,2014,1.0489,130,95,54.1,1707
PRY,2015,1.0012,130,96,50,1652
PRY,2016,0.9581,120,94,45.1,1619
PRY,2017,0.9167,120,95,41.1,1585
PRY,2018,0.8781,120,91,37.9,1552
PRY,2019,0.8456,120,88,35.1,1526
PRY,2020,0.8456,120,88,32.2,1526
PER,2000,3.3768,890,99,950.6,8481
PER,2001,3.188,840,91,923.9,8133
PER,2002,3.0169,810,98,895.9,7836
PER,2003,2.8569,780,98,868,7596
PER,2004,2.7135,750,93,840.7,7354
PER,2005,2.5818,730,94,821.8,6980
PER,2006,2.4594,710,96,798,6605
PER,2007,2.344,690,93,774.1,6254
PER,2008,2.2344,660,97,745.1,5929
PER,2009,2.1321,650,97,708.2,5666
PER,2010,2.0315,620,97,655.9,5433
PER,2011,1.9313,600,94,612.1,5207
PER,2012,1.8372,580,99,558.9,4977
PER,2013,1.75,560,97,504.3,4783
PER,2014,1.6702,550,98,456.7,4628
PER,2015,1.6021,540,97,418.9,4508
PER,2016,1.5409,520,94,376.4,4393
PER,2017,1.4849,500,90,350.7,4262
PER,2018,1.431,500,90,334.7,4160
PER,2019,1.3803,500,97,321.1,4080
PER,2020,1.3803,500,97,306.9,4080
PHL,2000,3.0054,3700,92,3841.8,32900
PHL,2001,2.8907,3800,92,3859.8,33127
PHL,2002,2.7932,3800,84,3881,33344
PHL,2003,2.7122,3700,86,3899,33287
PHL,2004,2.6463,3700,92,3905.5,33108
PHL,2005,2.5936,3700,91,3888.3,32718
PHL,2006,2.552,3700,90,3839.5,32090
PHL,2007,2.5187,3500,90,3775.2,31303
PHL,2008,2.4905,3500,94,3702.6,30750
PHL,2009,2.4644,3500,89,3640.2,30041
PHL,2010,2.4356,3400,81,3601.9,29338
PHL,2011,2.402,3300,92,3611.4,28599
PHL,2012,2.3649,3300,91,3619.7,27828
PHL,2013,2.6232,3200,93,3620,27028
PHL,2014,2.283,3000,78,3591.8,26178
PHL,2015,2.2411,2900,69,3571.1,25416
PHL,2016,2.1989,2800,87,3496.6,24744
PHL,2017,2.1541,2700,72,3380.9,24060
PHL,2018,2.103,2700,66,3302.2,23460
PHL,2019,2.0489,2700,66,3170,22966
PHL,2020,2.0489,2700,66,3045.3,22966
POL,2000,0.9215,26,99,68.1,1627
POL,2001,0.8882,23,99,61.3,1515
POL,2002,0.8566,20,99,56.2,1441
POL,2003,0.8266,18,99,52.5,1404
POL,2004,0.7971,18,99,49.9,1386
POL,2005,0.7678,17,99,48.2,1365
POL,2006,0.7383,16,99,47.5,1370
POL,2007,0.7089,15,99,47.8,1357
POL,2008,0.6794,14,99,48.4,1302
POL,2009,0.6499,13,99,48.7,1193
POL,2010,0.6208,11,99,48.4,1171
POL,2011,0.5928,11,99,48.9,1169
POL,2012,0.566,10,99,47.8,1135
POL,2013,0.5409,10,99,45.8,1049
POL,2014,0.5175,9,99,44.1,960
POL,2015,0.4959,9,99,43.2,904
POL,2016,0.4761,9,99,41.6,878
POL,2017,0.4581,8,98,41.6,866
POL,2018,0.4415,8,98,42.6,870
POL,2019,0.4251,8,98,43.5,859
POL,2020,0.4251,8,98,43.7,859
PRT,2000,1.1784,11,99,26,454
PRT,2001,1.0932,12,99,25.8,434
PRT,2002,1.0121,11,98,25.7,412
PRT,2003,0.9356,11,99,25.7,382
PRT,2004,0.8644,11,98,25.5,354
PRT,2005,0.7992,10,94,24.9,338
PRT,2006,0.7404,10,99,24.2,324
PRT,2007,0.6874,9,99,23.2,305
PRT,2008,0.6402,9,99,22,287
PRT,2009,0.5976,9,97,20.7,274
PRT,2010,0.5603,9,99,19.6,256
PRT,2011,0.527,8,97,18.8,243
PRT,2012,0.4976,8,99,17.9,236
PRT,2013,0.4714,7,99,17.1,226
PRT,2014,0.448,7,99,16.4,221
PRT,2015,0.4268,7,99,15.8,216
PRT,2016,0.408,7,99,15.1,208
PRT,2017,0.511,6,99,14.5,201
PRT,2018,0.3749,6,99,14,200
PRT,2019,0.3601,6,99,13.5,197
PRT,2020,0.3601,6,99,13.1,197
QAT,2000,1.4036,2,92,5.2,75
QAT,2001,1.3778,2,95,4.9,76
QAT,2002,1.3512,2,96,4.7,77
QAT,2003,1.322,2,96,4.6,81
QAT,2004,1.2934,2,99,4.7,85
QAT,2005,1.2667,2,99,5,92
QAT,2006,1.2387,2,99,5,98
QAT,2007,1.2093,2,96,5.1,107
QAT,2008,1.176,2,97,5.3,118
QAT,2009,1.14,2,99,5.6,127
QAT,2010,1.0999,2,98,5.8,135
QAT,2011,1.0554,2,94,6.2,142
QAT,2012,1.009,2,95,6.6,146
QAT,2013,0.9601,2,99,7,149
QAT,2014,0.9078,2,99,7.2,150
QAT,2015,0.8544,2,99,7.2,151
QAT,2016,0.8034,2,99,7,150
QAT,2017,0.7575,2,98,6.8,149
QAT,2018,0.7165,2,99,6.6,147
QAT,2019,0.6822,2,99,6.4,144
QAT,2020,0.6822,2,99,6.2,144
KOR,2000,1.2461,94,97,92.3,1758
KOR,2001,1.1508,84,97,85.3,1621
KOR,2002,1.0655,79,97,78.8,1496
KOR,2003,0.9886,78,97,73.5,1391
KOR,2004,0.9191,72,95,69,1297
KOR,2005,0.8566,73,98,64.4,1212
KOR,2006,0.7999,65,98,59.3,1143
KOR,2007,0.7482,71,95,56.4,1089
KOR,2008,0.7007,70,95,54.7,1050
KOR,2009,0.6564,72,96,53.6,1011
KOR,2010,0.6153,69,96,52.7,945
KOR,2011,0.5772,65,99,52.8,907
KOR,2012,0.5419,59,99,52.2,901
KOR,2013,0.5097,56,99,51.3,903
KOR,2014,0.4807,52,99,50.2,863
KOR,2015,0.4554,49,98,49.1,792
KOR,2016,0.4333,45,98,48.3,721
KOR,2017,0.4132,43,98,46.8,673
KOR,2018,0.3949,43,98,44.7,646
KOR,2019,0.3782,43,98,42.8,625
KOR,2020,0.3782,43,98,41.2,625
MDA,2000,2.2568,21,98,29.7,567
MDA,2001,2.1431,18,97,27.7,519
MDA,2002,2.0339,16,99,25.6,474
MDA,2003,1.9303,15,99,23.5,435
MDA,2004,1.8333,14,99,21.7,410
MDA,2005,1.7435,15,98,20.3,394
MDA,2006,1.6605,14,97,19.4,385
MDA,2007,1.5858,14,95,18.7,382
MDA,2008,1.5194,13,96,18.1,380
MDA,2009,1.4608,13,88,17.6,375
MDA,2010,1.4095,13,93,17.1,369
MDA,2011,1.3666,10,96,16.5,360
MDA,2012,1.3304,10,97,15.9,350
MDA,2013,1.3008,9,96,15.2,338
MDA,2014,1.277,10,94,14.5,327
MDA,2015,1.2575,10,88,13.7,317
MDA,2016,1.2413,8,94,12.9,308
MDA,2017,1.2268,8,91,12.1,296
MDA,2018,1.2133,8,96,11.3,288
MDA,2019,1.1982,8,91,10.5,278
MDA,2020,1.1982,8,91,9.8,278
MKD,2000,1.2244,3,98,12,288
MKD,2001,1.157,3,95,11.6,281
MKD,2002,1.0904,3,99,11.4,268
MKD,2003,1.0261,3,99,11.3,244
MKD,2004,0.9657,3,96,11.1,221
MKD,2005,0.9095,2,99,10.8,202
MKD,2006,0.8594,2,95,10.4,185
MKD,2007,0.8143,2,95,9.7,171
MKD,2008,0.7745,2,96,8.9,160
MKD,2009,0.7404,2,96,8.1,150
MKD,2010,0.7114,2,97,7.5,143
MKD,2011,0.6865,2,97,6.9,136
MKD,2012,0.6653,2,98,6.5,134
MKD,2013,0.6474,2,99,6.2,135
MKD,2014,0.6325,2,98,6,138
MKD,2015,0.6193,2,98,5.8,139
MKD,2016,0.6072,2,97,5.6,133
MKD,2017,0.5972,2,97,5.4,120
MKD,2018,0.5877,2,98,5.1,105
MKD,2019,0.5774,2,98,4.8,91
MKD,2020,0.5774,2,98,4.6,91
ROU,2000,2.2678,120,99,150.7,1464
ROU,2001,1.8981,110,99,156.2,1400
ROU,2002,1.7748,100,98,153.7,1359
ROU,2003,1.7102,92,98,146.2,1330
ROU,2004,1.6236,85,97,137.1,1299
ROU,2005,1.55,78,97,132.3,1246
ROU,2006,1.5224,71,97,127.9,1160
ROU,2007,1.5123,66,97,126.2,1067
ROU,2008,1.4621,63,96,127,996
ROU,2009,1.3505,62,96,126.3,939
ROU,2010,1.2127,58,96,122.9,888
ROU,2011,1.0907,50,96,122,867
ROU,2012,0.9999,46,95,116.8,849
ROU,2013,0.9489,42,95,109.4,808
ROU,2014,0.9295,42,95,104.2,760
ROU,2015,0.9118,41,95,100.2,711
ROU,2016,0.8671,40,94,94.9,673
ROU,2017,0.809,36,94,93.2,644
ROU,2018,0.7679,36,94,93.1,623
ROU,2019,0.7523,36,94,92.8,604
ROU,2020,0.7523,36,94,91.3,604
RUS,2000,2.3409,740,97,,8938
RUS,2001,2.305,720,97,,8985
RUS,2002,2.2428,710,97,,8924
RUS,2003,2.157,710,97,,8756
RUS,2004,2.0529,660,97,,8631
RUS,2005,1.9361,650,99,,8625
RUS,2006,1.8134,560,99,,8515
RUS,2007,1.6948,520,99,,8564
RUS,2008,1.5912,490,99,,8399
RUS,2009,1.5056,460,99,,8221
RUS,2010,1.4322,450,97,,8190
RUS,2011,1.3661,420,97,,8311
RUS,2012,1.3044,400,97,,8571
RUS,2013,1.245,380,97,,8029
RUS,2014,1.1863,360,97,,7798
RUS,2015,1.1252,350,97,,8459
RUS,2016,1.059,330,97,,8304
RUS,2017,0.9875,320,97,,7814
RUS,2018,0.9125,320,97,,7319
RUS,2019,0.8363,320,97,,6805
RUS,2020,0.8363,320,97,,6805
RWA,2000,35.824,3500,93,633.6,8851
RWA,2001,31.9695,3400,94,671.2,8824
RWA,2002,28.4825,3000,95,693.3,8730
RWA,2003,25.3933,2800,97,700.3,8561
RWA,2004,22.6112,2500,94,700.2,8337
RWA,2005,20.0668,2100,95,704.5,8089
RWA,2006,17.6911,1800,99,712,7795
RWA,2007,15.5553,1600,99,716,7476
RWA,2008,13.6428,1500,97,715.7,7180
RWA,2009,12.5995,1500,98,710,6939
RWA,2010,10.5513,1300,98,696.3,6701
RWA,2011,9.3621,1200,98,681.1,6526
RWA,2012,8.3792,1200,99,661.9,6481
RWA,2013,7.5833,1100,99,643.1,6667
RWA,2014,6.9214,1100,99,628.3,6912
RWA,2015,6.3781,1000,99,620.6,6951
RWA,2016,5.9311,990,99,614.2,6922
RWA,2017,5.5574,960,99,614.2,6888
RWA,2018,5.2398,960,98,617.5,6850
RWA,2019,4.9849,960,99,617.9,6798
RWA,2020,4.9849,960,99,613.9,6798
KNA,2000,1.8773,,99,,8
KNA,2001,1.8101,,99,,8
KNA,2002,1.7442,,99,,8
KNA,2003,1.6836,,98,,7
KNA,2004,1.6288,,98,,7
KNA,2005,1.5846,,99,,7
KNA,2006,1.5493,,99,,7
KNA,2007,1.522,,99,,7
KNA,2008,1.5028,,99,,6
KNA,2009,1.4893,,99,,6
KNA,2010,1.4814,,98,,6
KNA,2011,1.4751,,99,,6
KNA,2012,1.4702,,99,,6
KNA,2013,1.4659,,99,,6
KNA,2014,1.455,,99,,6
KNA,2015,1.4398,,96,,6
KNA,2016,1.4187,,99,,6
KNA,2017,1.3924,,99,,5
KNA,2018,1.3657,,99,,5
KNA,2019,1.3371,,99,,5
KNA,2020,1.3371,,99,,5
LCA,2000,1.9474,3,76,0.6,39
LCA,2001,1.9225,2,99,0.6,38
LCA,2002,1.8935,2,99,0.5,36
LCA,2003,1.8643,2,90,0.5,34
LCA,2004,1.8347,2,99,0.4,33
LCA,2005,1.8048,2,99,0.4,32
LCA,2006,1.7788,2,94,0.4,31
LCA,2007,1.7581,2,99,0.3,30
LCA,2008,1.7392,2,99,0.3,29
LCA,2009,1.7236,2,99,0.3,28
LCA,2010,1.7109,2,98,0.3,28
LCA,2011,1.7014,3,99,0.3,27
LCA,2012,1.6923,3,99,0.3,27
LCA,2013,1.6893,2,99,0.3,27
LCA,2014,1.6876,2,99,0.3,27
LCA,2015,1.6869,3,99,0.3,26
LCA,2016,1.6892,3,95,0.3,25
LCA,2017,1.6928,3,89,0.3,25
LCA,2018,1.6918,3,99,0.3,25
LCA,2019,1.682,3,99,0.3,24
LCA,2020,1.682,3,99,0.3,24
VCT,2000,2.0004,2,99,,24
VCT,2001,1.9802,2,99,,23
VCT,2002,1.9578,1,99,,23
VCT,2003,1.9366,1,99,,23
VCT,2004,1.9184,1,99,,23
VCT,2005,1.9014,1,99,,23
VCT,2006,1.8844,1,99,,23
VCT,2007,1.8686,1,99,,24
VCT,2008,1.853,1,99,,24
VCT,2009,1.8358,1,99,,24
VCT,2010,1.8148,1,99,,24
VCT,2011,1.794,1,98,,24
VCT,2012,1.7747,1,98,,23
VCT,2013,1.7547,1,99,,23
VCT,2014,1.7329,1,99,,22
VCT,2015,1.7136,1,99,,22
VCT,2016,1.6899,1,99,,21
VCT,2017,1.6602,1,99,,20
VCT,2018,1.6245,1,97,,20
VCT,2019,1.5851,1,99,,19
VCT,2020,1.5851,1,99,,19
WSM,2000,2.4223,5,99,1.6,58
WSM,2001,2.3519,5,99,1.5,57
WSM,2002,2.2932,4,99,1.4,56
WSM,2003,2.2492,4,96,1.4,55
WSM,2004,2.2211,4,91,1.4,54
WSM,2005,2.2051,4,87,1.4,54
WSM,2006,2.197,3,80,1.4,54
WSM,2007,2.1944,3,85,1.4,53
WSM,2008,2.1923,3,48,1.4,53
WSM,2009,5.3851,3,86,1.4,52
WSM,2010,2.1774,3,91,1.5,51
WSM,2011,2.1585,3,91,1.5,50
WSM,2012,2.1324,3,88,1.5,49
WSM,2013,2.0992,2,89,1.6,48
WSM,2014,2.0583,2,88,1.6,47
WSM,2015,2.0108,2,89,1.7,46
WSM,2016,1.9626,2,95,1.7,45
WSM,2017,1.9123,2,84,1.7,44
WSM,2018,1.8607,2,56,1.8,43
WSM,2019,1.8096,2,86,1.8,42
WSM,2020,1.8096,2,86,1.8,42
SMR,2000,0.7075,,98,,1
SMR,2001,0.6568,,98,,1
SMR,2002,0.6098,,98,,1
SMR,2003,0.5661,,97,,1
SMR,2004,0.5264,,96,,1
SMR,2005,0.4892,,97,,1
SMR,2006,0.4551,,93,,1
SMR,2007,0.4236,,92,,1
SMR,2008,0.3943,,91,,1
SMR,2009,0.3669,,91,,1
SMR,2010,0.341,,91,,1
SMR,2011,0.3176,,94,,1
SMR,2012,0.2985,,91,,1
SMR,2013,0.2818,,88,,1
SMR,2014,0.2683,,87,,1
SMR,2015,0.2565,,87,,1
SMR,2016,0.2454,,93,,1
SMR,2017,0.2359,,88,,0
SMR,2018,0.2275,,94,,0
SMR,2019,0.2196,,90,,0
SMR,2020,0.2196,,90,,0
STP,2000,10.0854,10,89,7.2,98
STP,2001,9.4369,10,97,7.1,98
STP,2002,8.7952,10,94,7,99
STP,2003,8.1651,10,98,6.9,99
STP,2004,7.5789,10,99,6.8,99
STP,2005,7.0338,10,99,6.7,99
STP,2006,6.525,10,99,6.6,99
STP,2007,6.0625,10,99,6.5,99
STP,2008,5.6373,10,99,6.3,98
STP,2009,5.2555,9,99,6.2,97
STP,2010,4.8959,9,98,6,96
STP,2011,4.5717,9,98,5.8,96
STP,2012,4.2836,9,98,5.5,94
STP,2013,4.0336,9,99,5.3,93
STP,2014,3.8152,9,98,5.1,91
STP,2015,3.6192,9,98,4.8,90
STP,2016,3.4489,9,97,4.6,89
STP,2017,3.2999,9,96,4.3,88
STP,2018,3.1641,9,97,4.1,87
STP,2019,3.0388,9,97,3.9,86
STP,2020,3.0388,9,97,3.7,86
SAU,2000,2.1256,130,95,359.8,5156
SAU,2001,2.0296,130,99,326.8,5033
SAU,2002,1.9383,130,97,301,4918
SAU,2003,1.8527,130,96,279.7,4811
SAU,2004,1.7712,130,96,260.7,4707
SAU,2005,1.6916,120,97,243.2,4606
SAU,2006,1.613,120,97,228.4,4514
SAU,2007,1.5375,120,97,214.7,4419
SAU,2008,1.4632,120,98,201.5,4331
SAU,2009,1.3909,120,98,190.7,4211
SAU,2010,1.3201,120,98,181.1,4102
SAU,2011,1.2531,110,99,171.3,3988
SAU,2012,1.1877,110,98,162.6,3852
SAU,2013,1.1262,110,98,154.9,3716
SAU,2014,1.0665,110,99,147.7,3571
SAU,2015,1.0083,110,98,141.2,3439
SAU,2016,0.9545,100,98,136.5,3308
SAU,2017,0.9094,100,99,131.6,3200
